indice,formulario,entidade,ano,periodo,situacao,secao,campo,valor
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XV – DISCIPLINA,15.13.1.4.2.1 Cocaína,0
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XV – DISCIPLINA,15.13.1.4.2.2 Crack,0
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XV – DISCIPLINA,15.13.1.4.2.3 Maconha,0
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XV – DISCIPLINA,15.13.1.4.2.4 Outros tipos de Drogas,0
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XVI – VISITAS,16.1 É garantida a visitação social?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XVI – VISITAS,16.1.2 É solicitado a declaração de antecedentes criminais do(a) visitante?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XVI – VISITAS,16.1.3 Há controle e registro da visita social?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XVI – VISITAS,16.1.4 Duração da visita social (em minutos),480
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XVI – VISITAS,16.1.5 Periodicidade da visita social (em nº de dias por mês),8
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XVI – VISITAS,Local,Parlatório
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XVI – VISITAS,16.1.7 Há visita social por meio de videoconferência?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XVI – VISITAS,16.2 Há visitação íntima?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XVI – VISITAS,16.2.2 É solicitado a declaração de antecedentes criminais do(a) visitante íntimo(a)?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XVI – VISITAS,16.2.3 Há controle e registro da visita íntima?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XVI – VISITAS,16.2.4 Duração da visita íntima (em minutos),480
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XVI – VISITAS,16.2.5 Periodicidade da visita íntima (em nº de dias por mês),8
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XVI – VISITAS,16.2.7 O recebimento de visita íntima é regulamentado?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XVI – VISITAS,16.2.8 São permitidas visitas íntimas às *PPL autodeclaradas LGBTI+?,"SIM, em condições especiais"
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XVII – REVISTA,17.1 Há revista dos visitantes?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XVII – REVISTA,17.1.1 A revista é realizada por agente do mesmo sexo?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XVII – REVISTA,17.1.2 A revista em crianças e adolescentes é acompanhada por responsável?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XVII – REVISTA,"17.1.3 A revista é realizada com auxílio de equipamentos eletrônicos (detectores de metais, scanners etc.)",SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XVII – REVISTA,17.1.3.1 Os equipamentos eletrônicos de auxílio a revista estão em pleno funcionamento?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XVII – REVISTA,17.1.4 Há revista íntima dos visitantes?,NÂO
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XVIII – MEDIDAS DE SEGURANÇA,18.1 Há *PPL submetidas a medida de segurança?,NÃO
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,19.1 É possibilitada às *PPL audiência especial com o(a) diretor(a) do estabelecimento prisional?,Sim
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,19.2 É possibilitado aos oficiais de justiça ter acesso direto às *PPL?,Sim
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,19.3 Há realização de audiência judicial por meio de videoconferência?,Sim
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,19.4 Há redução do efetivo de servidores durante finais de semana e feriados?,Sim
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,19.4.1 Servidores da Área Administrativa?,Sim
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,19.4.2 Servidores da Área de Educação?,Sim
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,19.4.3 Servidores da Área de Saúde?,Sim
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,19.4.4 Servidores da Área de Segurança?,Não
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,"19.5 É permitido às *PPL acesso a meios de informação (TV, rádio, jornal, revista etc.)?",Sim
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,19.6 É permitido às *PPL o envio e o recebimento de correspondência externa escrita?,Sim
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,19.7 Há possibilidade das *PPL fazerem ligações telefônicas?,Não
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,19.8 O estabelecimento prisional possui acesso à internet?,Sim
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,19.9 As *PPL recebem o atestado de pena a cumprir?,Sim
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,19.9.1 Periodicidade de disponibilização do atestado de pena a cumprir?,QUANDO SOLICITADO
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,19.10 É garantido às *PPL em prisão provisória o exercício do direito de voto?,Sim
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,19.11 As *PPL têm seus documentos pessoais sob custódia da administração do estabelecimento prisional?,Sim
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,"19.12 A direção do estabelecimento prisional adota providências para expedição de documentos de Identificação dos presos (RG, certidão de nascimento, CPF, retificação de registro civil etc.)?",Sim
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,19.13 Há iluminação natural nas celas?,Sim
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,19.14 Há ventilação natural nas celas?,Sim
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,19.15 Total de tempo diário que as *PPL ficam dentro das celas: (Informe valores entre 00:00 e 24:00 horas),20
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,19.16 Há espaço para o banho de sol?,Sim
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,19.16.1 Há rodízio para o banho de sol por ala/pavilhão?,Não
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,19.16.2 Total de tempo diário que as *PPL ficam no banho de sol? (Informe valores entre 00:00 e 24:00 horas),4
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,19.17 Total de tempo diário de atividades educacionais: (Informe valores entre 00:00 e 24:00 horas),9
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,19.18 Total de tempo diário de atividades religiosas: (Informe valores entre 00:00 e 24:00 horas),5
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XIX – ORGANIZAÇÃO ADMINISTRATIVA,19.19 Total de tempo diário de atividades esportivas: (Informe valores entre 00:00 e 24:00 horas),4
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XX – POLICIAIS PENAIS E SEGURANÇA DO ESTABELECIMENTO PRISIONAL,20.1.1.1 Manhã,28
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XX – POLICIAIS PENAIS E SEGURANÇA DO ESTABELECIMENTO PRISIONAL,20.1.1.2 Tarde,28
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XX – POLICIAIS PENAIS E SEGURANÇA DO ESTABELECIMENTO PRISIONAL,20.1.1.3 Noite,20
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XX – POLICIAIS PENAIS E SEGURANÇA DO ESTABELECIMENTO PRISIONAL,20.1.2.1 Manhã,0
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XX – POLICIAIS PENAIS E SEGURANÇA DO ESTABELECIMENTO PRISIONAL,20.1.2.2 Tarde,0
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XX – POLICIAIS PENAIS E SEGURANÇA DO ESTABELECIMENTO PRISIONAL,20.1.2.3 Noite,0
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XX – POLICIAIS PENAIS E SEGURANÇA DO ESTABELECIMENTO PRISIONAL,20.2 As escalas de trabalho dos policiais penais e pessoal de segurança são respeitadas?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XX – POLICIAIS PENAIS E SEGURANÇA DO ESTABELECIMENTO PRISIONAL,20.3 Há utilização de uniformes por policiais penais e pessoal de segurança?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XX – POLICIAIS PENAIS E SEGURANÇA DO ESTABELECIMENTO PRISIONAL,20.9 Existe grupo de intervenção especial à disposição do estabelecimento prisional?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XX – POLICIAIS PENAIS E SEGURANÇA DO ESTABELECIMENTO PRISIONAL,20.10 Existem equipamentos eletrônicos para o Controle de Entrada no estabelecimento prisional?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XX – POLICIAIS PENAIS E SEGURANÇA DO ESTABELECIMENTO PRISIONAL,20.10.1 Os equipamentos eletrônicos para o Controle de Entrada estão em pleno funcionamento?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XX – POLICIAIS PENAIS E SEGURANÇA DO ESTABELECIMENTO PRISIONAL,20.12 O estabelecimento prisional possui sistema de monitoramento por vídeo?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XX – POLICIAIS PENAIS E SEGURANÇA DO ESTABELECIMENTO PRISIONAL,20.12.1 O sistema de monitoramento de vídeo está em pleno funcionamento?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XX – POLICIAIS PENAIS E SEGURANÇA DO ESTABELECIMENTO PRISIONAL,"20.12.3 Classificação da qualidade da imagem (Utilize a escala “1 a 5”, onde “1” é baixíssima qualidade e “5” é alta qualidade)",3
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XX – POLICIAIS PENAIS E SEGURANÇA DO ESTABELECIMENTO PRISIONAL,20.13 O estabelecimento prisional possui sistema de backup de imagem?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XX – POLICIAIS PENAIS E SEGURANÇA DO ESTABELECIMENTO PRISIONAL,20.13.1 O sistema de backup de imagem está em pleno funcionamento?,SIM
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XX – POLICIAIS PENAIS E SEGURANÇA DO ESTABELECIMENTO PRISIONAL,"20.13.2 Tempo total, em nº de dias, do armazenamento das imagens",7
1,Formulário de Visita de Inspeção Semestral | Estabelecimentos Prisionais - 2º Sem./2024 a atualmente.,Penitenciária_de Taiúva / Taiúva-SP,,1º Sem. (Julho) / 2026,,SEÇÃO XX – POLICIAIS PENAIS E SEGURANÇA DO ESTABELECIMENTO PRISIONAL,20.13.4 O acesso ao sistema de armazenamento de imagens é franqueado ao membro do Ministério Público?,SIM
